requirement_id,section,short_requirement,implementation_files,implementation_symbols,tests,evidence_path,status,reviewer,notes
RPC-requestmodelorigin,21,requestmodelorigin separates consent and transport and reserves exposure,src/modelnet/helper_network02.cpp;src/modelnet/origin_broker.cpp,DispatchHelperRpc;OriginOfferAllowed,src/test/modelnet_network02_ef_tests.cpp,src/test/modelnet_network02_ef_tests.cpp,IMPLEMENTED_WITH_GAP,continue-20260917-round3,PROXY and FULL_FILE proven on FakeS3; metered gateway process NOT_RUN
RPC-getmodeloriginhealth,21,getmodeloriginhealth returns redacted status counts and origin state,src/modelnet/helper_network02.cpp,DispatchHelperRpc,src/test/modelnet_cloud_tests.cpp,src/test/modelnet_cloud_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
RPC-planmodelstoragemigration,21,planmodelstoragemigration reports exact copy/delete cost and pin impact,src/modelnet/helper_network02.cpp;src/modelnet/object_layout.cpp,DispatchHelperRpc;ObjectLayoutPlanJson,src/test/modelnet_planner_tests.cpp,src/test/modelnet_planner_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,no change to model identity
RPC-executemodelstoragemigration,21,executemodelstoragemigration verifies destination before switching refs,src/modelnet/helper_network02.cpp;src/modelnet/piece_store.cpp,DispatchHelperRpc;TieredPieceStore,src/test/modelnet_store2_tests.cpp,src/test/modelnet_store2_tests.cpp,IMPLEMENTED_WITH_GAP,continue-20260917-round3,FakeS3 destination; old-data deletion consent path not exercised
RPC-setmodelmirror,21,setmodelmirror sets bounded retention with no implicit payments,src/modelnet/helper_network02.cpp;src/modelnet/model_watch.cpp,DispatchHelperRpc;ModelWatch,src/test/modelnet_watch_tests.cpp,src/test/modelnet_watch_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
RPC-getmodelmirrorstatus,21,getmodelmirrorstatus reports queued missing retained pinned errors and budget,src/modelnet/helper_network02.cpp,DispatchHelperRpc,src/test/modelnet_watch_tests.cpp,src/test/modelnet_watch_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
RPC-setmodelswarmhealer,21,setmodelswarmhealer targets marginal endangered pieces under the governor budget,src/modelnet/helper_network02.cpp;src/modelnet/piece_picker.cpp,DispatchHelperRpc;EndangeredPieces,src/test/modelnet_network02_tests.cpp,src/modelnet/helper_network02.cpp,IMPLEMENTED_WITH_GAP,continue-20260917-round3,RPC returns an endangered set but does not execute repair; EndangeredPieces has no direct unit test
RPC-preparemodelerasure,21,preparemodelerasure binds canonical data profile stripes tail and overhead,src/modelnet/helper_network02.cpp;src/modelnet/erasure_manifest.cpp,DispatchHelperRpc;ErasureManifest,src/test/modelnet_r6_erasure_tests.cpp,src/test/modelnet_r6_erasure_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
RPC-executemodelerasure,21,executemodelerasure encodes bounded stripes and publishes only after durable commit,src/modelnet/helper_network02.cpp;src/modelnet/erasure_store.cpp,DispatchHelperRpc;EncodeShards,src/test/modelnet_erasure_io_tests.cpp,src/test/modelnet_erasure_io_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
RPC-getmodelerasurehealth,21,getmodelerasurehealth reports per-stripe deficits not a global threshold,src/modelnet/helper_network02.cpp;src/modelnet/erasure_manifest.cpp,DispatchHelperRpc;EvaluateErasureHealth,src/test/modelnet_r6_erasure_tests.cpp,src/test/modelnet_r6_erasure_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
RPC-repairmodel,21,repairmodel reconstructs boundedly then canonically verifies,src/modelnet/helper_network02.cpp;src/modelnet/erasure_store.cpp,DispatchHelperRpc;RepairCanonicalFromShards,src/test/modelnet_erasure_io_tests.cpp,src/test/modelnet_erasure_io_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,no blind trust in parity signatures
RPC-createbtxpackage,21,createbtxpackage produces a deterministic thin descriptor with no secret export,src/modelnet/helper_network02.cpp;src/modelnet/package_core.cpp,DispatchHelperRpc;EncodeBtxPackage,src/test/modelnet_r7_package_tests.cpp,audit/btx-package-vectors/,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
RPC-inspectbtxpackage,21,inspectbtxpackage parses locally with no endpoint contact or execution,src/modelnet/helper_network02.cpp;src/modelnet/package_core.cpp,DispatchHelperRpc;DecodeBtxPackage,src/test/modelnet_r7_package_tests.cpp,src/test/modelnet_r7_package_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
RPC-verifybtxpackage,21,verifybtxpackage returns separate framing signature record and resource statuses,src/modelnet/helper_network02.cpp;src/modelnet/package_core.cpp,DispatchHelperRpc;VerifyPackageCoreSignature,src/test/modelnet_r7_package_tests.cpp;src/test/modelnet_ahp_auth_tests.cpp,src/test/modelnet_ahp_auth_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
RPC-importbtxpackage,21,importbtxpackage implies no funding trust switch or origin consent,src/modelnet/helper_network02.cpp;src/modelnet/package_acquisition.cpp,DispatchHelperRpc;package_acquisition,src/test/modelnet_r7_package_tests.cpp,src/test/modelnet_r7_package_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
RPC-exportbtxbundle,21,exportbtxbundle streams verified typed records without exposing filesystem names,src/modelnet/helper_network02.cpp;src/modelnet/package_bundle.cpp,DispatchHelperRpc;EncodeBtxBundle,src/test/modelnet_r7_package_tests.cpp,src/test/modelnet_r7_package_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
RPC-watchmodelpublisher,21,watchmodelpublisher authenticates the exact publisher and separates events from actions,src/modelnet/helper_network02.cpp;src/modelnet/model_watch.cpp,DispatchHelperRpc;ModelWatch,src/test/modelnet_watch_tests.cpp,src/test/modelnet_watch_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
RPC-watchmodelcollection,21,watchmodelcollection follows a signed collection with bounded selection,src/modelnet/helper_network02.cpp;src/modelnet/model_watch.cpp,DispatchHelperRpc;VerifySignedChannel,src/test/modelnet_watch_tests.cpp,src/test/modelnet_watch_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
RPC-watchmodelquery,21,watchmodelquery reuses shared discovery with no per-watch unbounded fanout,src/modelnet/helper_network02.cpp;src/modelnet/query_router.cpp,DispatchHelperRpc;QueryBudget,src/test/modelnet_watch_tests.cpp,src/test/modelnet_watch_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
RPC-listmodelwatches,21,listmodelwatches keeps local private policy ungossiped,src/modelnet/helper_network02.cpp;src/modelnet/model_watch.cpp,DispatchHelperRpc;ModelWatchToJson,src/test/modelnet_watch_tests.cpp,src/test/modelnet_watch_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
RPC-unwatchmodel,21,unwatchmodel stops future triggers without deleting pins or revoking broadcast txs,src/modelnet/helper_network02.cpp;src/modelnet/model_watch.cpp,DispatchHelperRpc;ModelWatchStore,src/test/modelnet_watch_tests.cpp,src/test/modelnet_watch_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
RPC-getmodelevents,21,getmodelevents is at-least-once with a generation and filter-bound cursor,src/modelnet/helper_network02.cpp;src/modelnet/event_journal.cpp,DispatchHelperRpc;ModelEventJournal,src/test/modelnet_event_tests.cpp,src/test/modelnet_event_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,explicit CURSOR_TOO_OLD
RPC-waitformodelevent,21,waitformodelevent is a bounded cancellable wait with no worker starvation,src/modelnet/helper_network02.cpp;src/modelnet/event_journal.cpp,DispatchHelperRpc,src/test/modelnet_event_tests.cpp,src/test/modelnet_event_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,30 s max
RPC-createsubscriptionmandate,21,createsubscriptionmandate is separate from legacy exact-terms with finite issuer scope,src/modelnet/helper_network02.cpp;src/modelnet/subscription_mandate.cpp,DispatchHelperRpc;ValidateMandate,src/test/modelnet_submandate_tests.cpp,audit/r8-wallet.md,IMPLEMENTED_WITH_GAP,r-disposition-round2-20260917,creation and validation proven unsigned and issuer scope is finite; wallet-signed creation (F2) NOT_RUN and F-R8-06 notes the created mandate is not persisted; unbuilt modelnet_r8_mandate_tests.cpp dropped from evidence
RPC-getsubscriptionmandate,21,getsubscriptionmandate is owner-only and never a public explorer view,src/modelnet/helper_network02.cpp;src/modelnet/subscription_mandate.cpp,DispatchHelperRpc;MandateToJson,src/test/modelnet_submandate_tests.cpp,src/test/modelnet_submandate_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
RPC-revokesubscriptionmandate,21,revokesubscriptionmandate blocks new signatures and retains prior exposure,src/modelnet/helper_network02.cpp;src/modelnet/subscription_mandate.cpp,DispatchHelperRpc;SubscriptionBudget::Revoke,src/test/modelnet_submandate_tests.cpp,audit/r8-wallet.md,IMPLEMENTED_WITH_GAP,r-disposition-round2-20260917,mandate_sub_06_revoke_blocks_new_signatures and the RPC round trip are covered in the built suite and prior exposure is retained; F-R8-06 finds SubscriptionStore does no file I/O so a revocation does not survive a helper restart after which the same mandate_id can be recreated unrevoked with a full budget
RPC-getsubscriptionactivity,21,getsubscriptionactivity audits event->terms->tx->reservation,src/modelnet/helper_network02.cpp;src/modelnet/subscription_mandate.cpp,DispatchHelperRpc;ReservationToJson,src/test/modelnet_submandate_tests.cpp,src/test/modelnet_submandate_tests.cpp,IMPLEMENTED_WITH_GAP,continue-20260917-round3,exact-tx leg is unsigned because F2 NOT_RUN
RPC-searchmodels,21,searchmodels extends search with dynamic budgets and independent dimensions,src/modelnet/helper_network02.cpp;src/modelnet/search.cpp,DispatchHelperRpc;SearchRequest,src/test/modelnet_search_tests.cpp;src/test/modelnet_search_economy_tests.cpp,src/test/modelnet_search_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
RPC-getmodelroutingstatus,21,getmodelroutingstatus reports coverage diversity and budgets with no global reputation,src/modelnet/helper_network02.cpp;src/modelnet/provider_route.cpp,DispatchHelperRpc;RoutingTable,src/test/modelnet_r4_route_tests.cpp,src/test/modelnet_r4_route_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
RPC-reconcilemodelindex,21,reconcilemodelindex uses a consistent snapshot signed records and tombstone floors,src/modelnet/helper_network02.cpp;src/modelnet/index_reconcile.cpp,DispatchHelperRpc;IndexReconciler,src/test/modelnet_r5_gossip_tests.cpp;src/test/modelnet_convergence_tests.cpp,src/test/modelnet_convergence_tests.cpp,IMPLEMENTED_WITH_GAP,continue-20260917-round3,in-process reconcile proven; no two-node reconcile session
RPC-setmodeldiscoverypolicy,21,setmodeldiscoverypolicy scopes LAN delegated gossip and search with no silent widening,src/modelnet/helper_network02.cpp;src/modelnet/lan_discovery.cpp,DispatchHelperRpc;DelegatedRoutingMutatesConsensus,src/test/modelnet_r4_route_tests.cpp,src/test/modelnet_r4_route_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
RPC-gettorrentsourcestatus,21,gettorrentsourcestatus separates metadata integrity selection private flag and publication,src/modelnet/helper_network02.cpp;src/modelnet/source_torrent.cpp,DispatchHelperRpc;ReverseTorrentStatusJson,src/test/modelnet_r3_import_tests.cpp,src/test/modelnet_r3_import_tests.cpp,IMPLEMENTED_WITH_GAP,continue-20260917-round3,states dispatch correctly; btx-torrentd OPERATOR_GATED so no live status observed
RPC-settorrentsourcepolicy,21,settorrentsourcepolicy preserves private rules and bounds reverse seed cost,src/modelnet/helper_network02.cpp;src/modelnet/source_torrent.cpp,DispatchHelperRpc;ReverseTorrentBridge,src/test/modelnet_r3_import_tests.cpp,src/test/modelnet_r3_import_tests.cpp,IMPLEMENTED_WITH_GAP,continue-20260917-round3,torrentd OPERATOR_GATED
E.1-01,E.1,limit profile lives in one typed configuration module generating capability docs,src/modelnet/policy.cpp;src/modelnet/hello_caps.cpp,policy;HelloCapabilityArray,src/test/modelnet_network02_audit_tests.cpp,src/test/modelnet_network02_audit_tests.cpp,IMPLEMENTED_WITH_GAP,continue-20260917-round3,limits are typed but spread across policy.cpp and per-module constants rather than one module
E.1-02,E.1,a peer can negotiate lower; a remote announcement cannot raise a host limit,src/modelnet/hello_caps.cpp,HelloHasCapability,src/test/modelnet_network02_audit_tests.cpp,src/test/modelnet_network02_audit_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,minima taken on intersection
E.1-03,E.1,thin package payload capped at 4 MiB before allocation and parse,src/modelnet/package_core.cpp,DecodeBtxPackage,src/test/modelnet_r7_package_tests.cpp,audit/btx-package-vectors/invalid/,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
E.1-04,E.1,native control message capped at 256 KiB with smaller route-specific caps,src/modelnet/protocol.cpp;src/modelnet/metadata_gossip.cpp,protocol;GossipMessageAllowed,src/test/modelnet_r5_gossip_tests.cpp,src/test/modelnet_r5_gossip_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
E.1-05,E.1,a single subpiece capped at 256 KiB at parser and assembly writer,src/modelnet/subpiece.cpp,ValidateSubpieceRequest;SubpieceAssembly,src/test/modelnet_network02_audit_tests.cpp,src/test/modelnet_network02_audit_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
E.1-06,E.1,canonical piece stays 4 MiB with unchanged verification,src/modelnet/store.cpp,ChunkLeaf;VerifyPiece,src/test/modelnet_network02_tests.cpp,src/test/modelnet_network02_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
E.1-07,E.1,public query input capped at the existing 4 KiB before tokenization,src/modelnet/search.cpp,SearchQuery,src/test/modelnet_search_tests.cpp;src/test/modelnet_resolve_bounds_tests.cpp,src/test/modelnet_resolve_bounds_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
E.1-08,E.1,query useful result page capped at 100 objects after deduplication,src/modelnet/search.cpp;src/modelnet/query_router.cpp,SearchPage;HitIds,src/test/modelnet_search_tests.cpp,src/test/modelnet_search_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
E.1-09,E.1,one query's active remote tasks capped at 8 with a smaller initial probe,src/modelnet/query_router.cpp,QueryBudget,src/test/modelnet_r4_route_tests.cpp,src/test/modelnet_r4_route_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
E.1-10,E.1,one query's cumulative remote tasks capped at 32 in the visited/task ledger,src/modelnet/query_router.cpp,QueryBudget;RoutedQuery,src/test/modelnet_network02_tests.cpp;src/test/modelnet_r4_route_tests.cpp,src/test/modelnet_network02_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
E.1-11,E.1,default foreground query deadline 8 s on a monotonic timer not a peer timestamp,src/modelnet/query_router.cpp;src/modelnet/search.cpp,QueryBudget;SearchJobState,src/test/modelnet_search_tests.cpp,src/test/modelnet_search_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
E.1-12,E.1,gossip announcement IDs capped at 256 before list allocation,src/modelnet/metadata_gossip.cpp,GossipMessageAllowed,src/test/modelnet_r5_gossip_tests.cpp,src/test/modelnet_r5_gossip_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
E.1-13,E.1,full signed objects in a gossip reply capped at 8 and bounded by message bytes,src/modelnet/metadata_gossip.cpp;src/modelnet/index_reconcile.cpp,GossipMessageAllowed;BoundedWantList,src/test/modelnet_r5_gossip_tests.cpp,src/test/modelnet_r5_gossip_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,enforced at sender and receiver
E.1-14,E.1,personal unverified assembly bytes capped at 256 MiB across jobs by an atomic broker,src/modelnet/subpiece.cpp;src/modelnet/transfer_session.cpp,SubpieceAssembly;GlobalTransferCredits,src/test/modelnet_network02_audit_tests.cpp,src/test/modelnet_network02_audit_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
E.1-15,E.1,long-poll timeout capped at 30 s in the waiter registry,src/modelnet/helper_network02.cpp,waitformodelevent,src/test/modelnet_event_tests.cpp,src/test/modelnet_event_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
E.1-16,E.1,reconciliation recursion depth capped at 32 per request session,src/modelnet/index_reconcile.cpp,ReconcileRange,src/test/modelnet_convergence_tests.cpp,src/test/modelnet_convergence_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
E.1-17,E.1,reconciliation in-flight responses capped at 3 initially,src/modelnet/index_reconcile.cpp,IndexReconciler,src/test/modelnet_r5_gossip_tests.cpp,src/test/modelnet_r5_gossip_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
E.1-18,E.1,concurrent cloud operations default 4 with a local cap of at most 32,src/modelnet/s3_store.cpp,OperationBudget;CloudStoreConfig,src/test/modelnet_cloud_tests.cpp,src/test/modelnet_cloud_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
E.1-19,E.1,public source redirects capped at 5 and revalidated each hop,src/modelnet/source_policy.cpp,SourceFollowsRedirects,src/test/modelnet_r10_security_tests.cpp,src/test/modelnet_r10_security_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
E.1-20,E.1,per-handler lower limits win; a 256 KiB frame does not authorize a 256 KiB query,src/modelnet/search.cpp;src/modelnet/protocol.cpp,SearchQuery;protocol,src/test/modelnet_resolve_bounds_tests.cpp,src/test/modelnet_resolve_bounds_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
E.1-21,E.1,all parsers use checked arithmetic before multiplying count by element size,src/modelnet/package_core.cpp;src/modelnet/object_layout.cpp;src/modelnet/subpiece.cpp,DecodeBtxPackage;MultipartPartCount;ValidateSubpieceRequest,src/test/modelnet_r10_security_tests.cpp,src/test/modelnet_r10_security_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
E.2-01,E.2,capability negotiation extends the existing hello without changing baseline meaning,src/modelnet/hello_caps.cpp,HelloCapabilityArray;HelloHasCapability,src/test/modelnet_network02_audit_tests.cpp,src/test/modelnet_network02_audit_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
E.2-02,E.2,nine versioned capability names with min/max version and numeric caps,src/modelnet/hello_caps.cpp;src/modelnet/subpiece.cpp,SUBPIECE_V1;SELECTIVE_FILES_V1;ORIGIN_OFFER_V1;PACKAGE_V1,src/test/modelnet_network02_audit_tests.cpp,src/test/modelnet_network02_audit_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
E.2-03,E.2,negotiation is authenticated by the native session,src/modelnet/hello_caps.cpp;src/modelnet/transport_pq.cpp,HelloHasCapability;transport_pq,src/test/modelnet_b0_pq_rest_tests.cpp,src/test/modelnet_b0_pq_rest_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
E.2-04,E.2,select the intersection and take minima for remote-request limits,src/modelnet/hello_caps.cpp,HelloHasCapability,src/test/modelnet_network02_audit_tests.cpp,src/test/modelnet_network02_audit_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
E.2-05,E.2,unknown optional capabilities ignored; missing required ones give UNSUPPORTED_CAPABILITY,src/modelnet/hello_caps.cpp;src/modelnet/helper_network02.cpp,UNSUPPORTED_CAPABILITY,src/test/modelnet_network02_audit_tests.cpp,src/test/modelnet_network02_audit_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,not a silent different operation
E.2-06,E.2,an old client still obtains baseline full canonical pieces,src/modelnet/subpiece.cpp;src/modelnet/hello_caps.cpp,AdvertiseFullPieceOnly,src/test/modelnet_network02_audit_tests.cpp,src/test/modelnet_network02_audit_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
E.2-07,E.2,no bucket endpoints credentials or mutable economics in capability bits,src/modelnet/hello_caps.cpp;src/modelnet/catalog.cpp,HelloCapabilityArray;SetAdvertisedCloudCaps,src/test/modelnet_sentinel_secret_tests.cpp,src/test/modelnet_sentinel_secret_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
E.2-08,E.2,monetary service flags not repurposed to imply model quality or availability,src/modelnet/hello_caps.cpp;src/modelnet/provider_route.cpp,HelloCapabilityArray;AcceptProviderRecordType,src/test/modelnet_r4_route_tests.cpp,src/test/modelnet_r4_route_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
E.3-01,E.3,a block request identifies session request generation artifact file piece offset and length,src/modelnet/subpiece.cpp;src/modelnet/transfer_session.cpp,SubpieceRequest;TransferRequest,src/test/modelnet_network02_audit_tests.cpp,src/test/modelnet_network02_audit_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
E.3-02,E.3,request identity is scoped to the authenticated peer/session,src/modelnet/transfer_session.cpp,TransferSession;TransferRequest,src/test/modelnet_convergence_tests.cpp,src/test/modelnet_convergence_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
E.3-03,E.3,offset+length must not exceed the expected canonical piece tail length,src/modelnet/subpiece.cpp,PiecePayloadBytes;ValidateSubpieceRequest,src/test/modelnet_network02_audit_tests.cpp,src/test/modelnet_network02_audit_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
E.3-04,E.3,a response repeats the request ID and declares exact returned bytes,src/modelnet/subpiece.cpp,SubpieceRequestJson;ParseSubpieceRequest,src/test/modelnet_network02_audit_tests.cpp,src/test/modelnet_network02_audit_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
E.3-05,E.3,reject additional payload contradictory ranges and unexpected compression,src/modelnet/subpiece.cpp,ValidateSubpieceRequest;SubpieceRangesOverlap,src/test/modelnet_network02_audit_tests.cpp,src/test/modelnet_network02_audit_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
E.3-06,E.3,a completion posts a message to the session owner rather than mutating a shared leaves vector,src/modelnet/transfer_session.cpp,TransferSession,src/test/modelnet_convergence_tests.cpp;src/test/modelnet_vstar_regression_tests.cpp,src/test/modelnet_vstar_regression_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
E.3-07,E.3,the owner checks generation then attempts one atomic piece commit,src/modelnet/transfer_session.cpp;src/modelnet/catalog.cpp,TransferSession;PutFetchedPiece,src/test/modelnet_convergence_tests.cpp,src/test/modelnet_convergence_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
E.3-08,E.3,only a winning commit updates ranges throughput progress and advertised availability,src/modelnet/transfer_session.cpp,TransferSession,src/test/modelnet_convergence_tests.cpp,src/test/modelnet_convergence_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,losers count as overhead only
E.3-09,E.3,CANCEL is advisory on the wire and authoritative for local ownership,src/modelnet/transfer_session.cpp,TransferSession::Cancel,src/test/modelnet_convergence_tests.cpp,src/test/modelnet_convergence_tests.cpp,IMPLEMENTED_NOT_YET_PROVEN,continue-20260917-round3,local semantics proven; wire CANCEL not exercised against a peer
E.3-10,E.3,a late response is bounded and discarded without reviving the job,src/modelnet/transfer_session.cpp,TransferSession;TransferRequest,src/test/modelnet_vstar_regression_tests.cpp,src/test/modelnet_vstar_regression_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
E.3-11,E.3,disconnect releases requests without deleting durable pieces or marking ranges corrupt,src/modelnet/transfer_session.cpp;src/modelnet/store.cpp,TransferSession;PieceIndex,src/test/modelnet_convergence_tests.cpp,src/test/modelnet_convergence_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
E.4-01,E.4,a ready queue by peer and class with a quantum added to deficits each epoch,src/modelnet/upload_scheduler_drr.cpp,UploadSchedulerDrr;UploadRequest,src/test/modelnet_convergence_tests.cpp,src/test/modelnet_convergence_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
E.4-02,E.4,choose requests whose deficits cover a bounded quantum with a writable receiver and reserved credit,src/modelnet/upload_scheduler_drr.cpp,UploadAdmission;UploadDecision,src/test/modelnet_convergence_tests.cpp,src/test/modelnet_convergence_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
E.4-03,E.4,decrement on accepted work and cap accumulated credit so an idle peer cannot monopolize,src/modelnet/upload_scheduler_drr.cpp,UploadSchedulerDrr,src/test/modelnet_convergence_tests.cpp;src/test/modelnet_upload_scale_tests.cpp,src/test/modelnet_convergence_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
E.4-04,E.4,reserve at least one normal/newcomer opportunity within the slot cap,src/modelnet/upload_scheduler_drr.cpp,UploadSchedulerDrr,src/test/modelnet_convergence_tests.cpp,src/test/modelnet_convergence_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
E.4-05,E.4,rare/bootstrap preference is a bounded multiplier that cannot cause permanent starvation,src/modelnet/upload_scheduler_drr.cpp,UploadSchedulerDrr,src/test/modelnet_convergence_tests.cpp,src/test/modelnet_convergence_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
E.4-06,E.4,add a slot after sustained unused capacity; remove after sustained queue pressure,src/modelnet/upload_scheduler_drr.cpp;src/modelnet/bulk_controller.cpp,UploadSchedulerDrr;LowPriorityBulkController,src/test/modelnet_convergence_tests.cpp,src/test/modelnet_convergence_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
E.4-07,E.4,local manual ceilings always override calculated growth,src/modelnet/upload_scheduler_drr.cpp,setmodeluploadpolicy;UploadSchedulerDrr,src/test/modelnet_convergence_tests.cpp,src/test/modelnet_convergence_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
E.4-08,E.4,storage-wait and network-ready queues split with separate limits,src/modelnet/upload_scheduler_drr.cpp;src/modelnet/io_executor.cpp,UploadSchedulerDrr;IoExecutor,src/test/modelnet_upload_scale_tests.cpp,src/test/modelnet_upload_scale_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,a cloud miss does not hold a payload slot
E.4-09,E.4,known unsupported/unavailable ranges fail promptly,src/modelnet/upload_scheduler_drr.cpp;src/modelnet/piece_ranges.cpp,UploadDecision;RangesCover,src/test/modelnet_upload_scale_tests.cpp,src/test/modelnet_upload_scale_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
E.4-10,E.4,requests needing expensive origin retrieval require cloud credit before admission,src/modelnet/upload_scheduler_drr.cpp;src/modelnet/origin_broker.cpp,UploadAdmission;OperationBudget,src/test/modelnet_network02_ef_tests.cpp,src/test/modelnet_network02_ef_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,free-to-recipient is not free-to-provider
E.5-01,E.5,planner computes ceil(S/P) ceil(S/E) and ceil(S/U) with overflow-safe division,src/modelnet/object_layout.cpp,CanonicalPieceCount;LargeExtentCount;MultipartPartCount,src/test/modelnet_r2_storage_tests.cpp,src/test/modelnet_r2_storage_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
E.5-02,E.5,cold sequential read distinguished from upload creation sidecars retries HEADs and copies,src/modelnet/object_layout.cpp;src/modelnet/cloud_layout.cpp,ObjectLayoutPlan;EstimatedGetsPerColdRetrieval,src/test/modelnet_planner_tests.cpp,src/test/modelnet_planner_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
